id,netgain
27952,False
27958,False
27959,True
27960,False
27963,False
27964,False
27970,True
27973,False
27975,False
27977,False
27979,False
27987,False
27989,False
27994,True
27999,False
28008,False
28017,False
28021,False
28023,False
28031,False
28036,False
28038,False
28045,False
28047,False
28054,False
28061,False
28065,False
28072,False
28073,False
28083,False
28086,False
28090,False
28102,False
28116,False
28118,False
28135,True
28136,False
28146,False
28148,False
28156,False
28157,False
28160,False
28165,False
28166,False
28177,False
28181,False
28183,False
28185,False
28194,False
28196,False
28211,False
28213,False
28218,False
28219,False
28226,False
28242,False
28251,False
28259,False
28264,False
28269,False
28270,False
28271,False
28282,False
28291,False
28292,False
28294,False
28295,False
28302,False
28312,False
28317,False
28318,False
28328,False
28329,False
28334,False
28335,False
28350,True
28353,False
28371,False
28376,False
28384,True
28385,False
28387,True
28388,False
28400,False
28406,False
28413,True
28414,False
28415,False
28416,False
28417,False
28421,False
28426,False
28429,False
28449,False
28450,False
28463,False
28467,False
28474,False
28478,False
28483,False
28488,False
28489,True
28492,False
28493,False
28494,False
28501,False
28502,False
28503,False
28504,False
28505,False
28521,False
28525,False
28531,False
28534,False
28538,False
28541,False
28545,False
28547,False
28550,False
28562,False
28564,False
28566,False
28588,False
28597,True
28601,False
28604,False
28606,False
28614,False
28621,False
28643,False
28645,False
28650,False
28657,False
28658,False
28659,False
28661,False
28662,False
28667,True
28669,False
28681,False
28685,False
28688,False
28705,True
28709,False
28723,False
28725,False
28726,False
28735,False
28737,False
28738,False
28740,False
28743,False
28748,False
28749,False
28755,False
28756,False
28758,False
28762,False
28767,True
28776,False
28785,False
28787,False
28790,False
28795,False
28798,True
28799,False
28802,False
28812,False
28814,False
28816,False
28818,False
28822,False
28827,False
28835,False
28837,False
28838,False
28840,False
28847,False
28850,False
28852,False
28854,False
28856,False
28861,False
28875,False
28879,False
28897,False
28899,False
28907,False
28912,False
28913,False
28914,False
28928,False
28945,True
28947,False
28948,False
28949,True
28956,False
28961,False
28975,False
28976,False
28979,False
29006,False
29010,False
29012,False
29014,False
29018,False
29022,False
29027,False
29029,False
29031,False
29033,False
29045,False
29049,False
29062,False
29068,False
29071,False
29076,False
29078,False
29082,False
29084,False
29094,False
29100,True
29102,True
29108,False
29111,False
29114,False
29117,False
29118,True
29120,False
29126,False
29134,False
29147,True
29150,True
29155,False
29156,False
29159,False
29166,False
29168,False
29173,False
29174,False
29189,False
29200,True
29202,False
29203,True
29209,False
29220,False
29226,False
29230,False
29239,False
29246,False
29250,False
29252,False
29272,False
29279,False
29281,False
29283,True
29284,False
29291,True
29293,False
29304,False
29307,False
29317,False
29318,True
29327,False
29333,False
29336,False
29338,False
29343,False
29344,False
29362,False
29363,False
29369,False
29384,False
29391,False
29393,False
29397,False
29400,True
29402,False
29409,False
29412,False
29414,False
29432,False
29438,False
29443,True
29445,False
29446,False
29458,False
29459,False
29467,False
29468,False
29472,False
29473,False
29484,True
29490,False
29494,False
29502,True
29513,False
29515,False
29516,False
29521,False
29524,False
29526,True
29527,False
29534,False
29548,False
29553,False
29556,False
29558,True
29560,False
29561,True
29564,False
29573,False
29580,True
29581,False
29586,False
29591,False
29601,False
29606,False
29608,False
29620,False
29626,False
29631,False
29632,True
29637,True
29647,False
29652,False
29657,False
29660,False
29662,False
29670,False
29671,False
29673,False
29675,False
29678,False
29680,False
29682,False
29690,False
29696,False
29702,False
29715,False
29717,False
29719,False
29722,False
29723,False
29727,False
29742,False
29764,False
29773,False
29779,False
29790,False
29802,False
29803,False
29805,False
29810,True
29813,False
29822,False
29831,False
29835,False
29838,False
29853,False
29857,False
29863,False
29880,True
29883,False
29887,False
29892,False
29900,False
29901,False
29913,False
29919,False
29922,False
29941,False
29943,False
29947,False
29956,True
29960,False
29961,False
29964,False
29969,False
29976,True
29978,False
29980,False
29981,False
29982,False
29984,False
29985,True
29998,False
29999,False
30001,False
30002,False
30006,False
30012,False
30018,False
30023,False
30026,False
30027,False
30028,False
30029,False
30035,False
30046,False
30047,False
30048,False
30054,False
30060,False
30067,False
30074,False
30080,False
30082,False
30084,False
30092,False
30100,False
30101,False
30114,True
30119,False
30130,False
30133,False
30150,False
30156,False
30166,False
30172,True
30173,False
30186,False
30189,True
30209,False
30222,False
30232,False
30234,False
30237,True
30244,False
30248,True
30254,False
30260,False
30263,False
30267,False
30279,False
30293,False
30303,False
30309,False
30313,False
30315,False
30318,False
30319,False
30326,False
30327,False
30343,False
30347,False
30357,False
30359,False
30380,False
30383,False
30387,False
30393,False
30394,True
30395,False
30397,False
30400,False
30405,False
30417,False
30420,False
30424,False
30430,False
30437,False
30442,False
30447,False
30451,False
30455,False
30456,False
30463,False
30474,False
30476,False
30480,False
30496,False
30502,False
30511,False
30512,False
30517,False
30519,False
30524,False
30534,False
30537,False
30543,False
30550,False
30556,False
30560,False
30569,True
30574,False
30584,False
30594,False
30597,False
30601,False
30611,False
30612,True
30618,False
30620,False
30621,False
30622,True
30624,True
30630,False
30638,False
30639,False
30642,False
30643,False
30661,False
30667,False
30671,False
30672,False
30674,False
30680,False
30687,False
30691,False
30692,False
30694,False
30697,False
30706,False
30707,False
30709,False
30721,False
30723,False
30738,False
30739,False
30753,True
30761,False
30763,False
30767,True
30785,False
30790,False
30794,False
30799,False
30810,False
30814,False
30820,False
30822,False
30826,False
30834,False
30840,False
30841,False
30843,False
30851,True
30856,False
30859,False
30865,False
30872,False
30873,False
30878,False
30888,False
30893,False
30901,False
30902,False
30922,False
30931,True
30936,False
30941,False
30943,False
30949,False
30952,False
30954,True
30955,False
30957,False
30958,False
30963,False
30965,False
30968,False
30969,False
30976,False
30995,False
31002,False
31004,False
31006,False
31017,False
31025,True
31028,False
31030,False
31032,False
31035,False
31036,False
31042,False
31044,False
31046,False
31060,False
31070,False
31072,False
31079,False
31081,False
31087,False
31090,False
31092,False
31104,False
31112,False
31121,False
31133,False
31136,False
31140,False
31143,False
31152,False
31156,True
31157,False
31159,False
31162,False
31168,False
31173,False
31180,False
31188,False
31191,False
31195,False
31197,False
31204,False
31205,False
31216,False
31217,True
31219,True
31220,False
31221,False
31223,False
31225,False
31229,False
31234,False
31240,False
31244,False
31245,False
31249,False
31267,False
31269,False
31275,False
31282,False
31284,False
31285,True
31289,False
31290,False
31291,False
31310,False
31312,False
31318,False
31326,False
31327,False
31328,False
31334,False
31337,False
31348,False
31355,False
31356,False
31357,False
31359,False
31365,False
31366,False
31368,False
31376,False
31377,False
31378,False
31383,False
31394,False
31399,True
31405,False
31410,False
31412,False
31415,False
31418,True
31419,False
31421,True
31424,False
31432,False
31433,False
31434,False
31440,False
31442,False
31458,False
31459,False
31464,False
31466,False
31470,False
31473,False
31480,False
31492,False
31493,False
31494,False
31495,True
31502,True
31511,True
31516,False
31519,False
31520,False
31523,False
31533,False
31540,False
31551,False
31555,False
31565,False
31568,True
31576,False
31590,False
31598,False
31600,False
31608,False
31609,False
31610,False
31611,False
31613,False
31614,False
31623,False
31641,False
31648,False
31649,False
31660,False
31661,True
31663,False
31665,False
31667,False
31668,False
31675,False
31677,False
31680,False
31689,False
31690,True
31691,False
31693,False
31699,False
31700,False
31701,False
31708,False
31710,True
31715,False
31716,False
31718,False
31719,False
31725,False
31726,False
31728,False
31731,False
31735,False
31742,False
31761,False
31773,False
31792,False
31795,False
31797,False
31798,False
31800,False
31801,False
31808,False
31809,False
31814,False
31815,False
31820,False
31821,False
31829,False
31831,False
31832,True
31833,False
31835,False
31836,False
31842,False
31844,False
31846,False
31847,False
31856,False
31859,True
31864,False
31865,True
31866,False
31870,False
31877,False
31879,False
31883,False
31884,False
31888,False
31898,False
31911,False
31916,False
31918,False
31924,False
31925,True
31929,False
31969,False
31972,False
31975,False
31976,False
31984,False
31998,False
32001,False
32002,False
32010,False
32016,True
32034,False
32042,False
32043,False
32047,False
32048,False
32052,False
32055,False
32060,False
32062,False
32077,False
32078,True
32081,False
32087,False
32121,False
32123,False
32130,False
32135,True
32142,False
32144,False
32153,False
32161,False
32167,False
32169,True
32170,False
32172,False
32175,False
32180,True
32182,False
32192,False
32193,False
32201,False
32202,False
32204,False
32213,False
32215,False
32220,False
32221,False
32223,False
32231,False
32235,False
32240,False
32244,False
32247,False
32249,False
32254,False
32258,False
32259,False
32266,True
32275,False
32279,False
32290,False
32293,False
32304,False
32314,False
32315,False
32317,False
32320,False
32328,True
32333,False
32338,False
32344,False
32345,False
32352,False
32364,True
32366,False
32376,False
32393,False
32394,False
32398,False
32404,False
32406,False
32408,False
32410,False
32416,False
32429,True
32436,False
32448,False
32449,False
32456,False
32457,False
32459,False
32460,False
32476,False
32484,False
32492,False
32501,False
32502,False
32503,False
32507,True
32509,False
32516,False
32518,False
32525,False
32528,False
32536,False
32538,False
32542,False
32549,False
32558,False
32560,False
